,beanie_pval,direction,robust,excluded_BRCA_4,excluded_BRCA_24,excluded_BRCA_10,excluded_BRCA_38,excluded_BRCA_14,excluded_BRCA_32,excluded_BRCA_8,excluded_BRCA_47,excluded_BRCA_22,excluded_BRCA_19,excluded_BRCA_13,excluded_BRCA_43,excluded_BRCA_18,excluded_BRCA_9,excluded_BRCA_35,excluded_BRCA_37,excluded_BRCA_23,excluded_BRCA_2,excluded_BRCA_6,excluded_BRCA_33,excluded_BRCA_20,excluded_BRCA_48,excluded_BRCA_3,excluded_BRCA_25,excluded_BRCA_7
ONCOGENIC_AKT_UP_MTOR_DN.V1_UP,0.00294,TNBC,True,0.9797979797979798,0.9797979797979798,1.0101010101010102,0.9595959595959596,1.0,0.9797979797979798,0.98989898989899,0.9696969696969696,0.9696969696969696,1.0,0.98989898989899,0.98989898989899,0.9393939393939394,1.0101010101010102,0.9696969696969696,1.0101010101010102,1.0,0.9595959595959596,0.9696969696969696,1.0101010101010102,1.0,0.9797979797979798,1.0,1.0,0.9797979797979798
ONCOGENIC_ALK_DN.V1_DN,0.91466,TNBC,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_ALK_DN.V1_UP,0.0035299999999999997,TNBC,True,0.9494949494949496,1.0,0.9797979797979798,1.0101010101010102,0.9696969696969696,1.0,0.9292929292929294,1.0,1.0101010101010102,0.9797979797979798,1.0101010101010102,0.9595959595959596,1.0101010101010102,0.9696969696969696,1.0101010101010102,0.98989898989899,1.0101010101010102,0.9696969696969696,0.9191919191919192,0.9696969696969696,1.0,0.9696969696969696,0.9797979797979798,0.9696969696969696,0.98989898989899
ONCOGENIC_ATF2_S_UP.V1_DN,0.0106,TNBC,False,1.0,0.9784946236559141,1.0,1.043010752688172,1.032258064516129,0.9784946236559141,1.010752688172043,0.9032258064516128,0.9032258064516128,1.021505376344086,0.956989247311828,0.9462365591397848,0.7311827956989247,0.9462365591397848,0.9247311827956988,1.0,0.8817204301075268,0.956989247311828,0.8279569892473118,1.010752688172043,0.8494623655913979,0.8924731182795698,1.043010752688172,0.8709677419354839,0.989247311827957
ONCOGENIC_ATF2_S_UP.V1_UP,0.00282,TNBC,False,1.0,0.9494949494949496,0.98989898989899,0.98989898989899,0.9797979797979798,0.9494949494949496,0.9696969696969696,0.8888888888888891,1.0101010101010102,0.98989898989899,1.0,0.9696969696969696,0.8888888888888891,1.0101010101010102,0.9595959595959596,0.9696969696969696,0.9797979797979798,0.98989898989899,0.9292929292929294,0.98989898989899,0.98989898989899,1.0101010101010102,0.9797979797979798,1.0101010101010102,0.98989898989899
ONCOGENIC_ATF2_UP.V1_DN,0.0022600000000000003,TNBC,True,0.97,0.99,0.99,1.0,1.0,0.98,1.0,0.95,0.97,0.99,0.98,0.99,0.94,0.98,0.99,0.99,0.98,0.99,0.99,0.99,0.99,0.97,1.0,0.99,0.99
ONCOGENIC_ATF2_UP.V1_UP,2e-05,TNBC,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_ATM_DN.V1_DN,0.02705,TNBC,False,1.0714285714285714,1.085714285714286,0.9714285714285716,1.1142857142857143,1.0,1.3,0.8857142857142858,0.9857142857142857,1.0142857142857142,1.3142857142857145,1.042857142857143,0.8857142857142858,0.942857142857143,1.3142857142857145,1.0142857142857142,1.2714285714285716,0.9714285714285716,1.1428571428571432,0.3285714285714286,0.9142857142857144,0.8285714285714285,0.7714285714285716,1.085714285714286,0.9,0.8428571428571429
ONCOGENIC_ATM_DN.V1_UP,0.90185,TNBC,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
ONCOGENIC_BCAT.100_UP.V1_DN,0.32158000000000003,TNBC,False,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ONCOGENIC_BCAT.100_UP.V1_UP,0.19179000000000002,TNBC,False,10.0,0.0,3.0,7.000000000000001,6.0,5.0,10.0,9.0,4.0,10.0,6.0,3.0,3.0,39.0,5.0,13.0,7.000000000000001,3.0,1.0,9.0,1.0,2.0,13.0,3.0,7.000000000000001
ONCOGENIC_BCAT_BILD_ET_AL_DN,0.58498,ER+,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_BCAT_BILD_ET_AL_UP,0.2506,TNBC,False,0.0,4.0,1.0,3.0,4.0,1.0,0.0,9.0,1.0,2.0,6.0,1.0,0.0,4.0,2.0,7.000000000000001,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0
ONCOGENIC_BCAT_GDS748_DN,0.55558,TNBC,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
ONCOGENIC_BCAT_GDS748_UP,0.24194000000000002,TNBC,False,2.0,3.0,3.0,2.0,0.0,1.0,4.0,3.0,1.0,2.0,2.0,3.0,5.0,6.0,2.0,15.0,3.0,1.0,2.0,0.0,1.0,8.0,0.0,0.0,5.0
ONCOGENIC_BMI1_DN.V1_DN,0.35514,TNBC,False,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
ONCOGENIC_BMI1_DN.V1_UP,4e-05,TNBC,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_BMI1_DN_MEL18_DN.V1_DN,0.08457999999999999,TNBC,False,0.6428571428571428,1.4999999999999998,1.714285714285714,0.6785714285714285,0.9285714285714284,2.5,0.4642857142857143,0.7142857142857143,0.3928571428571429,2.357142857142857,1.1428571428571428,1.3928571428571428,1.2142857142857142,2.928571428571428,0.8928571428571428,1.2857142857142856,1.3214285714285714,0.17857142857142858,0.857142857142857,0.7499999999999999,1.357142857142857,0.7499999999999999,1.5714285714285714,1.1785714285714286,0.25
ONCOGENIC_BMI1_DN_MEL18_DN.V1_UP,0.00011999999999999999,TNBC,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_BRCA1_DN.V1_DN,0.66274,ER+,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_BRCA1_DN.V1_UP,0.71965,TNBC,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_CAHOY_ASTROCYTIC,0.0030600000000000002,TNBC,False,1.0206185567010309,1.0103092783505154,1.0103092783505154,1.0103092783505154,1.0206185567010309,0.9896907216494846,1.0206185567010309,0.9381443298969072,1.0,1.0103092783505154,1.0309278350515465,1.0,1.0206185567010309,1.0103092783505154,1.0206185567010309,1.0103092783505154,0.9793814432989691,1.0309278350515465,0.8453608247422679,1.0206185567010309,1.0,0.9793814432989691,1.0103092783505154,0.9896907216494846,1.0206185567010309
ONCOGENIC_CAHOY_ASTROGLIAL,2e-05,TNBC,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_CAHOY_NEURONAL,0.5996199999999999,ER+,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_CAHOY_OLIGODENDROCUTIC,0.7280800000000001,TNBC,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_CAMP_UP.V1_DN,0.0040100000000000005,TNBC,True,0.9479166666666669,1.0416666666666667,1.0208333333333333,0.96875,1.0416666666666667,1.03125,1.0,1.0416666666666667,1.0104166666666667,1.0208333333333333,1.03125,1.03125,0.9166666666666669,1.0416666666666667,1.0208333333333333,1.0104166666666667,1.0416666666666667,0.9166666666666669,1.0416666666666667,1.0416666666666667,1.0208333333333333,0.9791666666666666,1.0416666666666667,1.03125,0.90625
ONCOGENIC_CAMP_UP.V1_UP,0.015330000000000002,TNBC,False,0.6891891891891893,1.162162162162162,1.2702702702702702,0.9864864864864864,1.2432432432432432,1.2162162162162162,0.7162162162162162,1.2567567567567568,1.0675675675675675,1.2297297297297298,1.1216216216216215,1.2567567567567568,0.472972972972973,1.162162162162162,0.8108108108108107,1.2567567567567568,1.148648648648649,0.1891891891891892,1.162162162162162,1.1891891891891893,1.2432432432432432,1.0405405405405406,1.3108108108108107,1.162162162162162,0.5540540540540541
ONCOGENIC_CORDENONSI_YAP_CONSERVED_SIGNATURE,4e-05,TNBC,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_CRX_DN.V1_DN,0.0,TNBC,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_CRX_DN.V1_UP,0.75669,ER+,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_CRX_NRL_DN.V1_DN,0.39092,TNBC,False,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
ONCOGENIC_CRX_NRL_DN.V1_UP,0.63237,TNBC,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ONCOGENIC_CSR_EARLY_UP.V1_DN,0.47388,ER+,False,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
ONCOGENIC_CSR_EARLY_UP.V1_UP,0.028669999999999998,TNBC,False,1.1617647058823528,1.2352941176470589,1.2647058823529411,0.9411764705882352,1.1323529411764706,1.0735294117647058,0.75,0.823529411764706,1.2499999999999998,0.8529411764705881,0.8676470588235293,1.1029411764705879,0.5,1.1911764705882353,0.9558823529411764,1.2205882352941175,0.926470588235294,0.7205882352941175,1.3676470588235294,0.9852941176470588,1.1323529411764706,1.1176470588235294,1.1764705882352942,0.9117647058823528,0.926470588235294
ONCOGENIC_CSR_LATE_UP.V1_DN,0.10246,TNBC,False,0.15789473684210525,1.0,1.8947368421052633,1.8421052631578947,1.8947368421052633,1.4210526315789471,0.9473684210526316,1.3157894736842106,1.1052631578947367,1.3157894736842106,0.631578947368421,1.0,1.1578947368421053,2.5789473684210527,1.6842105263157894,1.263157894736842,1.526315789473684,0.5789473684210527,1.3157894736842106,1.947368421052632,1.263157894736842,0.6842105263157895,1.263157894736842,1.631578947368421,1.526315789473684
ONCOGENIC_CSR_LATE_UP.V1_UP,0.02162,TNBC,False,1.1125,1.075,1.1874999999999998,1.0625,0.8875,0.95,0.8749999999999999,1.1749999999999998,1.2374999999999998,0.8999999999999999,1.0125,1.1125,0.5499999999999999,0.9625,0.8125,1.2374999999999998,1.025,0.2375,0.8125,0.9375,1.2374999999999998,1.2,0.975,1.075,0.9875
ONCOGENIC_CTIP_DN.V1_DN,0.70017,TNBC,False,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_CTIP_DN.V1_UP,0.97624,TNBC,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_CYCLIN_D1_KE_.V1_DN,0.19404000000000002,TNBC,False,1.0,19.5,3.5000000000000004,3.0,1.5,7.5,5.5,3.5000000000000004,5.0,2.5,5.5,3.0,2.0,17.5,2.0,5.0,4.5,0.0,9.0,14.000000000000002,1.0,4.0,8.0,6.5,0.0
ONCOGENIC_CYCLIN_D1_KE_.V1_UP,0.0152,TNBC,False,0.9523809523809524,1.0,1.1071428571428572,1.0952380952380951,1.0238095238095235,1.1547619047619049,0.9761904761904762,1.0952380952380951,1.1547619047619049,1.0595238095238095,0.9642857142857144,0.8928571428571429,0.6190476190476191,1.0952380952380951,1.0,1.0952380952380951,0.9523809523809524,0.6904761904761905,0.9642857142857144,1.1071428571428572,0.9761904761904762,1.0714285714285714,1.119047619047619,1.1428571428571428,1.011904761904762
ONCOGENIC_CYCLIN_D1_UP.V1_DN,0.00927,TNBC,False,0.9791666666666666,1.0208333333333333,0.8958333333333334,0.9270833333333334,1.0,0.9270833333333334,0.9375,1.0104166666666667,1.0,0.8645833333333334,0.9270833333333334,1.0104166666666667,0.71875,1.0416666666666667,0.9583333333333334,0.9479166666666669,0.9375,0.8437500000000001,0.8541666666666666,1.0,0.90625,0.8958333333333334,1.0,0.8020833333333334,0.8437500000000001
ONCOGENIC_CYCLIN_D1_UP.V1_UP,0.00301,TNBC,False,0.9797979797979798,1.0101010101010102,1.0,0.9696969696969696,0.9393939393939394,1.0,0.98989898989899,0.98989898989899,1.0101010101010102,0.98989898989899,0.9797979797979798,0.9797979797979798,0.9292929292929294,1.0,0.98989898989899,1.0101010101010102,0.9797979797979798,0.8787878787878788,0.9393939393939394,1.0,0.98989898989899,0.98989898989899,0.98989898989899,0.9797979797979798,0.9595959595959596
ONCOGENIC_DCA_UP.V1_DN,0.99354,ER+,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_DCA_UP.V1_UP,0.27424,TNBC,False,0.33333333333333337,1.3333333333333337,0.33333333333333337,2.666666666666667,1.3333333333333337,1.6666666666666667,4.0,1.0,0.33333333333333337,0.33333333333333337,2.0,0.0,1.0,3.333333333333333,0.6666666666666667,1.6666666666666667,3.0,1.3333333333333337,0.6666666666666667,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.6666666666666667,0.0,1.0
ONCOGENIC_E2F1_UP.V1_DN,0.00165,TNBC,True,0.9793814432989691,1.0206185567010309,1.0206185567010309,1.0309278350515465,1.0309278350515465,1.0206185567010309,0.9896907216494846,1.0206185567010309,1.0206185567010309,1.0309278350515465,1.0206185567010309,1.0206185567010309,0.9793814432989691,1.0309278350515465,1.0309278350515465,1.0103092783505154,1.0206185567010309,0.9484536082474228,1.0206185567010309,1.0309278350515465,1.0309278350515465,1.0309278350515465,1.0309278350515465,1.0309278350515465,1.0206185567010309
ONCOGENIC_E2F1_UP.V1_UP,0.02976,TNBC,False,1.1830985915492958,0.9295774647887324,1.1690140845070425,1.0563380281690142,0.5492957746478874,0.9154929577464791,0.7605633802816902,0.943661971830986,1.1690140845070425,0.7605633802816902,1.0704225352112675,0.9014084507042254,0.4366197183098592,1.1971830985915493,0.9859154929577464,1.0140845070422535,0.8450704225352113,0.4084507042253521,0.8450704225352113,0.8450704225352113,1.1126760563380282,1.2253521126760565,1.0704225352112675,0.9154929577464791,0.9577464788732396
ONCOGENIC_E2F3_UP.V1_DN,0.9772299999999999,ER+,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_E2F3_UP.V1_UP,0.6380899999999999,TNBC,False,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ONCOGENIC_EGFR_UP.V1_DN,0.39632,ER+,False,2.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,28.000000000000004,2.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
ONCOGENIC_EGFR_UP.V1_UP,0.0,TNBC,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_EIF4E_DN,0.07584,TNBC,False,0.8378378378378378,1.5135135135135136,1.108108108108108,1.351351351351351,1.4594594594594597,0.7027027027027027,0.5405405405405406,1.108108108108108,0.945945945945946,0.945945945945946,1.027027027027027,0.8108108108108107,0.4324324324324325,1.6756756756756757,0.6486486486486487,0.9729729729729728,1.0810810810810811,0.4864864864864865,0.7567567567567568,1.2972972972972974,0.7027027027027027,0.2702702702702703,1.9459459459459456,1.4324324324324325,0.9189189189189191
ONCOGENIC_EIF4E_UP,0.18192,TNBC,False,1.4,0.3,1.1,1.1,0.6,1.1,0.8999999999999999,2.7,2.7,0.2,0.8999999999999999,1.7999999999999998,0.2,1.1,1.7,1.7,1.2,0.2,1.1,1.6,0.6,1.4999999999999998,1.1,1.0,0.6
ONCOGENIC_ERBB2_UP.V1_DN,0.28247,TNBC,False,3.0,5.0,13.0,5.0,0.0,3.0,0.0,1.0,7.000000000000001,4.0,2.0,3.0,0.0,17.0,3.0,15.0,1.0,0.0,6.0,3.0,7.000000000000001,2.0,7.000000000000001,6.0,0.0
ONCOGENIC_ERBB2_UP.V1_UP,7e-05,TNBC,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_ESC_J1_UP_EARLY.V1_DN,0.06605,TNBC,False,1.6511627906976745,1.162790697674419,0.7441860465116279,0.8837209302325582,1.0,1.3953488372093024,0.9767441860465116,1.186046511627907,0.6744186046511628,1.372093023255814,0.8604651162790697,1.1395348837209305,1.0697674418604652,1.2325581395348841,1.3488372093023255,1.162790697674419,0.8604651162790697,0.8837209302325582,0.627906976744186,1.0697674418604652,0.8604651162790697,0.627906976744186,1.3488372093023255,1.8139534883720927,0.4418604651162791
ONCOGENIC_ESC_J1_UP_EARLY.V1_UP,0.24715,TNBC,False,0.33333333333333337,1.0,1.1666666666666667,1.0,1.3333333333333337,1.6666666666666667,0.33333333333333337,0.16666666666666669,0.33333333333333337,0.8333333333333334,0.6666666666666667,0.6666666666666667,0.0,0.16666666666666669,0.16666666666666669,0.8333333333333334,1.8333333333333333,0.5,0.5,0.16666666666666669,0.6666666666666667,0.16666666666666669,1.1666666666666667,2.5,1.5
ONCOGENIC_ESC_J1_UP_LATE.V1_DN,0.16877,TNBC,False,1.3846153846153846,1.1538461538461535,1.0,1.0,0.923076923076923,0.7692307692307693,1.0769230769230769,0.923076923076923,0.3076923076923077,1.0,0.4615384615384615,0.4615384615384615,0.6153846153846154,1.6923076923076923,1.4615384615384617,1.0,1.7692307692307692,0.07692307692307693,0.3076923076923077,1.0769230769230769,0.923076923076923,0.6153846153846154,0.923076923076923,2.4615384615384617,0.6153846153846154
ONCOGENIC_ESC_J1_UP_LATE.V1_UP,0.00123,TNBC,True,1.010204081632653,1.020408163265306,1.020408163265306,1.010204081632653,1.020408163265306,1.020408163265306,1.010204081632653,0.9897959183673468,1.020408163265306,1.020408163265306,1.020408163265306,1.020408163265306,1.010204081632653,0.9897959183673468,1.020408163265306,1.020408163265306,1.020408163265306,1.010204081632653,1.010204081632653,1.020408163265306,1.020408163265306,1.0,1.020408163265306,1.020408163265306,1.020408163265306
ONCOGENIC_ESC_V6.5_UP_EARLY.V1_DN,0.0,TNBC,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_ESC_V6.5_UP_EARLY.V1_UP,0.91909,ER+,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_ESC_V6.5_UP_LATE.V1_DN,0.00045,TNBC,True,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_ESC_V6.5_UP_LATE.V1_UP,0.03961,TNBC,False,0.7586206896551725,1.206896551724138,1.0862068965517242,1.2241379310344829,1.4482758620689655,1.3275862068965518,0.9310344827586208,1.0689655172413794,0.9310344827586208,1.293103448275862,0.6724137931034484,1.0689655172413794,0.5517241379310346,0.7068965517241379,0.9310344827586208,0.9310344827586208,1.2241379310344829,0.7413793103448276,0.7586206896551725,1.3448275862068968,0.6896551724137931,0.7931034482758622,1.3793103448275863,1.0172413793103448,0.8448275862068966
ONCOGENIC_GCNP_SHH_UP_EARLY.V1_DN,0.035910000000000004,TNBC,False,0.7205882352941175,0.8823529411764705,0.7794117647058824,0.8970588235294117,1.2205882352941175,1.1176470588235294,0.926470588235294,0.8088235294117647,0.5294117647058822,1.2058823529411764,0.9117647058823528,0.9411764705882352,0.6617647058823529,1.3676470588235294,1.0441176470588234,0.9558823529411764,0.9558823529411764,0.9705882352941176,0.8676470588235293,0.8823529411764705,0.8088235294117647,0.838235294117647,1.2058823529411764,1.0294117647058822,0.838235294117647
ONCOGENIC_GCNP_SHH_UP_EARLY.V1_UP,0.16696,TNBC,False,5.0,4.5,3.75,0.75,0.75,1.5,2.0,1.7500000000000002,4.5,0.5,1.7500000000000002,2.0,0.5,4.75,1.25,3.25,2.25,0.75,3.0,3.25,4.5,5.75,5.5,2.5,2.5
ONCOGENIC_GCNP_SHH_UP_LATE.V1_DN,0.02118,TNBC,False,0.9873417721518988,0.9367088607594936,0.8481012658227848,0.9367088607594936,0.8607594936708861,1.139240506329114,0.7468354430379746,0.7974683544303797,1.0253164556962024,0.9620253164556962,0.810126582278481,0.8734177215189872,0.5569620253164557,1.0632911392405062,1.0126582278481011,0.9240506329113924,0.9873417721518988,0.810126582278481,0.9113924050632912,1.1265822784810129,0.9746835443037974,0.7594936708860759,1.0253164556962024,1.0632911392405062,0.8860759493670886
ONCOGENIC_GCNP_SHH_UP_LATE.V1_UP,0.025259999999999998,TNBC,False,1.1935483870967742,1.1935483870967742,1.3387096774193548,1.2096774193548387,0.8548387096774194,1.0645161290322582,0.7419354838709677,1.0967741935483872,1.161290322580645,0.9193548387096774,1.0806451612903227,1.1451612903225803,0.3548387096774194,1.1129032258064515,1.1451612903225803,1.3548387096774193,1.3225806451612905,0.3225806451612904,1.3548387096774193,1.0483870967741935,1.1774193548387095,1.4838709677419355,1.3870967741935485,1.1129032258064515,1.1451612903225803
ONCOGENIC_GLI1_UP.V1_DN,0.7719600000000001,TNBC,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_GLI1_UP.V1_UP,0.08694,TNBC,False,0.31818181818181823,1.0,0.7272727272727273,0.8636363636363636,1.6363636363636362,1.272727272727273,0.8636363636363636,0.9545454545454544,1.1363636363636365,0.13636363636363635,1.0454545454545454,1.0,0.6818181818181818,2.1818181818181817,0.5909090909090909,1.3636363636363635,1.1363636363636365,0.31818181818181823,1.4090909090909092,1.7272727272727273,1.5,1.0,0.9545454545454544,1.0909090909090908,1.2272727272727273
ONCOGENIC_HINATA_NFKB_IMMU_INF,0.028260000000000004,TNBC,False,0.9506172839506172,1.0617283950617282,0.8765432098765431,1.0,0.9876543209876544,0.9135802469135802,0.7530864197530863,0.7407407407407407,0.9382716049382716,0.7283950617283951,0.9506172839506172,0.9012345679012344,0.9135802469135802,1.1975308641975309,1.0246913580246912,1.0987654320987654,1.037037037037037,0.7654320987654321,1.0246913580246912,0.9753086419753086,1.0123456790123455,1.1728395061728394,1.0864197530864197,0.8148148148148148,0.5432098765432098
ONCOGENIC_HINATA_NFKB_MATRIX,0.02812,TNBC,False,0.4390243902439024,0.9146341463414634,0.8292682926829269,1.0,1.0975609756097562,1.0609756097560976,1.0853658536585369,0.8658536585365854,1.0975609756097562,1.1097560975609757,0.9512195121951221,1.1341463414634148,0.7195121951219512,1.2073170731707317,0.8902439024390244,1.0487804878048779,0.9634146341463417,0.4268292682926829,1.1585365853658536,1.2073170731707317,0.8292682926829269,1.024390243902439,1.0609756097560976,1.0975609756097562,0.47560975609756106
ONCOGENIC_HOXA9_DN.V1_DN,2e-05,TNBC,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONCOGENIC_HOXA9_DN.V1_UP,0.00511,TNBC,False,0.8631578947368421,1.0421052631578949,1.0105263157894735,1.0315789473684212,1.0315789473684212,1.0315789473684212,0.9052631578947368,0.9684210526315792,0.9894736842105264,1.0,1.0210526315789474,1.0421052631578949,0.9684210526315792,1.0421052631578949,1.0315789473684212,1.0315789473684212,1.0105263157894735,0.9052631578947368,1.0526315789473684,1.0210526315789474,0.9894736842105264,0.9263157894736842,1.0421052631578949,0.936842105263158,0.936842105263158
ONCOGENIC_IL15_UP.V1_DN,0.40184000000000003,TNBC,False,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
